"","insee","ech","mois","tH2_obs","capeinsSOL0","ciwcH20","clwcH20","ffH10","flir1SOL0","fllat1SOL0","flsen1SOL0","flvis1SOL0","hcoulimSOL0","huH2","iwcSOL0","nbSOL0_HMoy","nH20","ntSOL0_HMoy","pMER0","rr1SOL0","rrH20","tH2","tH2_VGrad_2.100","tH2_XGrad","tH2_YGrad","tpwHPA850","ux1H10","vapcSOL0","vx1H10"
"760","Rennes","18","janvier",7.86710525813856,31.5960118448842,0,6.00758453043973e-07,4.31800586275915,-131685.468445533,-53758.2748381542,103593.530602884,17.1916432772467,585.982159894586,88.2782937655593,0.00542720059571654,4.33352518366301,0.0865284241589546,6.15705466130029,1012.92915579533,0.274713749902945,0.00377040322971595,7.80349836895331,0.224323707440111,0.00115551707601223,0.000754500742009155,6.84668534817116,3.09092791315374,14.544308441585,4.54055919743071
"761","Lille_Lesquin","18","janvier",5.85657893366327,14.9527472406206,3.04637375438451e-10,5.12202284649234e-07,6.18354816403238,-130251.582738458,-45777.1179997641,114797.411998729,13.8814938552625,607.198760496282,88.6201740832694,0.0319406924748981,4.23202050796555,0.10259530954795,6.19029046166873,1011.22129921604,0.235242705653285,0.00546494634253295,5.28275545063604,0.0495521424587096,-0.000335878927049853,0.000811196973895477,5.30667659180338,3.0939881920459,12.5577548323498,6.12742269300863
"762","Strasbourg_Entzheim","18","janvier",4.81578946535132,3.04462839734776,5.0619587752055e-10,2.82959300489756e-07,3.43932748655948,-148761.514842246,-20049.7753207815,80415.2366439179,18.7946053715728,476.830592824565,87.2162159275114,0.169125537185822,3.50678249702426,0.0582705972920407,5.79774435973222,1015.62994653112,0.0566111115285888,0.00243988999879589,4.57809703598731,0.841852476947104,0.000903355799083354,-0.00012136873996502,5.72726155813712,2.06678475066695,12.2168040315974,3.23324364918124
"763","Paris_Montsouris","18","janvier",7.39342103506389,13.5657531196337,0,6.32713243730759e-07,3.93970343828076,-152239.206088204,-24629.5510489737,-2437.04400078939,14.1271871742064,711.55210170575,79.7564714020136,0.00424631306726191,4.08439364698611,0.0760312524410011,6.35533960013421,1013.55062538899,0.120324161778581,0.00342412937804982,7.33199772645895,-0.910728771673461,0.00079623371926575,0.00248154006896634,5.95716034173939,3.32688969953129,12.89087447584,4.83208123604867
"764","Nice","18","février",11.0426470462014,21.3797773407756,0,0,4.12151754411486,-273790.133182472,-180292.796250888,-7929.66774952176,652.025869819023,513.621997643869,67.8430978947109,0,1.93481261352073,0,4.57168831848325,1010.9999001085,0.160450630830759,0.0063069490923892,12.0711361847586,-0.826379512867559,0.000950363414022223,-0.00327215044227274,7.75114993865098,0.571825646933945,13.7430651190052,-0.0522700335286679
"765","Toulouse_Blagnac","18","février",8.25882354356787,15.0733989721546,0,1.2154778850235e-08,4.35134036447227,-211373.000646411,-49508.7603175649,56137.1717956247,13429.7790407386,654.146943581197,77.5957277337584,0.461315560454537,3.04207646609243,0.00263349869882619,5.65252515894076,1015.33115166774,0.133389787704803,0.00805194419024786,8.03127075319484,-0.315161781845455,0.00213923809734877,-0.000903000918254362,6.19387815820837,3.61574633639162,12.5070429257525,0.464223127354078
"766","Bordeaux_Mérignac","18","février",8.70882356605109,22.6468527913008,0,2.36562210420174e-08,4.01638578080969,-211395.841927251,-72066.760699129,107855.277783947,21655.8399382075,688.579438979186,77.8447429548456,0.00460526136933332,2.67239264199702,0.00338762542496106,5.27003382315988,1014.62431989561,0.0609918608183611,0.00134985478607485,8.43644671923497,-0.0792313143697235,0.00215138268441302,-0.000149479182111515,5.78765558938051,3.19220521210075,12.4576181451147,-0.069976368005303
"767","Rennes","18","février",7.12058822197073,25.2344166801924,0,1.0379816568152e-10,4.72113784853792,-196014.45289276,-101634.563011452,142751.922011566,18152.2030844362,703.009626337107,80.697931402859,0.00477096498798329,2.99561850014058,0,5.64965590088989,1011.50434439653,0.0895448992079203,0.00563146408424998,6.95980663741081,0.0073041761948759,0.00165917998482875,0.000848548348268544,5.06927105978217,3.49146243736185,11.6906069221854,1.81758774587835
"768","Lille_Lesquin","18","février",5.65441175013342,19.8535468969694,0,6.30228172693428e-09,5.59977139572297,-168055.512819925,-67577.0571080064,131358.283992342,2325.62217169006,680.614140845346,83.704199855688,0.0152204911849844,3.63256176507097,0.000589235501137038,5.59026726316497,1009.9275431646,0.158885063215765,0.00677472491932257,5.42841977650541,0.0761659436302293,-0.000466894311976239,0.00169041787874744,4.24287855812346,2.60298004078377,10.6691341690597,2.53192335423259
"769","Strasbourg_Entzheim","18","février",5.56323530415402,4.10725912792559,0,0,3.66469759836159,-206642.60422607,-32059.954164926,77991.7899152818,73.3956672441856,475.763991480993,82.0816513772668,0.0621942097786828,2.0071228867452,0,5.65138250814336,1012.66277233524,0.0488069646900357,0.0027254873685696,4.98391688503118,0.760496287216535,0.00118982990723501,-0.000261879185390244,4.80768279589027,1.79927681909951,10.9758244924301,1.1702314462706
"770","Paris_Montsouris","18","février",7.12205880924183,22.4693537394243,0,9.99621073416872e-10,4.05149191216211,-190985.878195314,-39684.9818745975,-25761.0556276097,4358.46729298072,802.038370676926,72.3807348588829,0.000125811096950255,3.62428513317599,0.00025162219390051,5.86452216316626,1011.38176439034,0.290749206008375,0.0049176736545605,7.33883632486877,-1.09792525026681,0.000547350784699803,0.00245172131776677,4.71369043172454,2.58356228897552,11.0682546498952,2.21966914181233
"771","Nice","18","mars",13.2215189994136,26.3576062076277,0,5.37414359749102e-07,3.70364504248106,-304897.32072634,-140528.836711524,5267.39029028509,50500.3085273278,427.140639432754,68.1355842725855,0,1.06985758553314,0.038421882756468,3.60568337504075,1014.27302547368,0.0317447680589209,0.00057717482583349,13.4075579457053,-0.373458059341467,0.000127498167833548,-0.000204124138080984,8.70833410085153,-0.900391951793206,14.4246225945792,0.450769410566833
"772","Toulouse_Blagnac","18","mars",11.6670885689651,20.0436388668409,0,9.77417622258513e-10,3.79836944303609,-270863.568434771,-91080.9500141504,-13814.7068045857,135149.083435667,584.511292946231,68.8049720642991,0,2.54094350254494,4.81425207522934e-05,4.53884868584392,1018.8998378164,0.145909577815545,0.00915923320767201,11.8689358361219,-0.633115070111987,0.0018704094735753,-0.00100200660045353,7.48272304040392,2.6360793481447,13.9156935666565,-1.62349942129526
"773","Bordeaux_Mérignac","18","mars",11.8886076106301,28.172353928284,0,2.63122762725289e-07,3.73932455471506,-247677.27231119,-127574.932397922,32843.0191926598,161615.330109989,687.136104627252,70.4861618092537,0,2.64148364187887,0.0416587107895096,5.02552062011341,1019.27325196468,0.064974637354737,0.00390753914692971,11.7649783550817,-0.573191563939839,0.00194013005089298,-0.000348569641955709,7.20047924466428,2.19510265738278,13.974889457531,-2.32353052709727
"774","Rennes","18","mars",9.50506328631051,7.7794968863262,0,1.45624725379645e-08,4.01772579864701,-246475.016518919,-133903.883955096,52457.269761459,175790.058887822,667.346714545499,75.4964114020986,0,2.97103021018724,0.000995643789845925,4.40001451897727,1019.14776102287,0.101920094779713,0.00447377884289688,9.83068899407852,-0.386112502336128,0.00202012708467226,0.000697684477678229,6.03035389202377,1.28364739422066,12.8730785030613,-2.00858019723917
"775","Lille_Lesquin","18","mars",8.32531645328184,12.8550103835321,0,6.79084292754318e-11,4.68129975537497,-253808.842723157,-85243.8198368861,83985.7221673204,88711.8765078621,620.468243212897,75.3964238292453,0.010569575346035,2.18272544961497,0,4.31809078064826,1018.23928374044,0.0812640300801084,0.000258103075108588,8.14143070854867,0.00629119862469158,-0.000128477319182274,0.00218430574324532,4.86124518325458,2.00193769762488,10.4054280092185,-1.15197825834307
"776","Strasbourg_Entzheim","18","mars",8.95822783361508,11.2483604691445,0,9.35502816984339e-09,3.6767539222235,-251011.758547977,-52522.5992594132,73576.7165860532,33035.0161878852,540.255738140474,70.5984091407801,0.000982702591845437,1.8870648959704,0.00119915177833444,3.85005321873271,1017.96219698178,0.132782344642534,0.0087427886278071,8.8675762636249,0.399738289212701,0.00145461080727564,-0.000419537697450263,5.90852548882354,1.00878216948432,11.4104219277815,-2.24393523560469
"777","Paris_Montsouris","18","mars",10.2974684027177,14.6388670536914,0,5.16564481612676e-10,3.54127894429465,-283572.954647362,-40338.8475925032,-137126.387330581,102635.350885249,836.90654175949,60.3757506325025,0.0118263502755568,2.2757026248674,7.25718686607118e-05,3.89739195955043,1018.45121872452,0.0597651805782346,0.0036889033923321,10.8683159207857,-1.1741616770426,1.6752285990213e-05,0.00195408018669937,5.57322024017375,1.03957183709775,11.6348271116919,-2.31720255409252
"778","Nice","18","avril",15.7755813598633,48.7311573502338,0,1.88828687614477e-06,3.22711081971013,-295898.783117394,-113117.270296273,-21087.5947161792,236943.681046131,313.078277154749,75.1380258690721,0,0.898687743283456,0.096451070473232,4.38167775138132,1013.79090293547,0.00336825578875336,6.91391767560296e-05,15.2597014160774,-0.260130217350168,-0.000565317320415354,0.00263660831400351,11.2197380998724,-1.64774221238308,17.6461174943218,1.5012956312462
"779","Toulouse_Blagnac","18","avril",16.0465116833532,81.2906169645611,0,0,4.05357646608187,-314158.750119795,-196552.549637898,-108966.939887862,362971.019625954,698.615664642771,60.2566397427538,0,1.61518784021239,0,4.12844021730312,1015.40875282671,0.247362669222057,0.00648281635021617,16.4556653307093,-1.13106599105023,0.0019388756625103,-0.000838213834093878,10.2299341073143,1.29409359551923,16.6692787034137,-1.52076460133479
"780","Bordeaux_Mérignac","18","avril",16.0406976855078,43.5854817997825,0,2.62639299858443e-10,3.87352762335504,-311016.427169539,-248093.627984483,-64837.6355401844,435268.146822809,783.6579772868,58.9799688030601,0,1.48707000548676,0,4.1489672727526,1015.92093755231,0.0611600339938331,0.000978162354676859,15.8357627491432,-1.1375256798153,0.000535945583303204,-0.000489749019013817,9.14317698779799,2.51538084446003,15.5133149740441,-1.93871057354605
"781","Rennes","18","avril",13.5302325293075,58.3379489130117,0,2.16458921983354e-09,3.80475862001792,-268694.703882552,-257445.444313859,-36614.5611718843,427598.679150569,775.061259792545,67.3840728237116,0,2.28842958793164,2.03048728582344e-06,4.63573698399547,1016.12691062198,0.0667745102363255,0.00366614595420942,13.4209808007821,-0.71674565029707,0.00220007078056956,0.00119447109063098,7.70006691606052,0.905787924026315,14.6665173348063,-0.896540834404408
"782","Lille_Lesquin","18","avril",12.6069767475128,52.2750965410979,0,5.31242535066067e-09,4.2862442646022,-285619.616715475,-230934.047622487,36671.326538259,343865.104894065,602.649169886011,68.2881864242419,0,1.38032005680995,0.000355250013035981,4.55874254495594,1016.03705144058,0.13805410370621,0.0037809503301407,12.1159420128962,-0.349012860737469,0.000599227382332239,0.00237296941845583,6.966878217549,2.18894406026405,14.1091368953791,-1.66030005993788
"783","Strasbourg_Entzheim","18","avril",13.8453487740007,45.4565561748828,0,8.69313451972521e-10,3.35034870320447,-270267.861577101,-146591.379573955,29246.7530373402,199669.142109228,565.678875775472,62.1995461117258,0,1.34259053684304,0,4.85516931553388,1015.50555895992,0.200049162361483,0.00392240549297227,13.6826846614708,0.202406138543863,0.00195303356953587,-0.000680726249418903,8.94221510671258,1.14062657607226,14.9874351240544,-2.24681205868718
"784","Paris_Montsouris","18","avril",14.2767442270767,60.372397518081,0,0,3.27687801016275,-325004.35974341,-98113.0280393601,-284429.672367531,352752.380640582,1160.95469997821,52.5837086689761,0,1.87688815629657,0,4.73760907231063,1015.78224114511,0.184462232716628,0.00680368639306081,15.0988265394122,-1.37009222316992,-0.000596901293915922,0.00175844433702825,8.1220463201502,1.3796563260068,14.9226033622502,-1.13497484309851
"785","Nice","18","mai",18.5580644761362,89.7343349805934,0,3.52829605510077e-06,4.21442286108676,-297776.605479465,-146780.090013972,-32668.4815701093,438860.699931152,405.650938780387,70.6203171328778,0,0.624409136760372,0.194725186056516,4.34107841840539,1012.43831803394,0.0058896993888347,0.000449476871135804,17.8948145054856,-0.156436582090387,-0.00102590529042594,0.00491616527631142,12.7220438616921,-0.674609365630017,20.3807190637273,1.66007714582376
"786","Toulouse_Blagnac","18","mai",17.5483870967742,108.782372428541,0,0,4.73461133156477,-313769.88550593,-255454.613264652,-175747.794114193,533314.604719926,931.778723293868,58.0008200227734,0,1.38931097916247,0,4.38156911200538,1015.06103285645,0.135294904953099,0.00531266017078585,18.6160018280275,-1.52765096228683,0.00141175956681495,-0.000567604133579689,12.0772761752215,2.06475959900887,19.9105503318257,-0.816050674818199
"787","Bordeaux_Mérignac","18","mai",17.8580644976708,99.3409481483804,0,0,4.3454749567149,-309450.478447391,-326207.960254814,-149616.231078063,637988.121144373,887.571153717609,60.0087725611584,0,1.26172202279223,0,4.51527202800164,1015.49135155374,0.0109688318678927,0.000414717998852603,18.04860713334,-1.57322257111438,-0.00026536915348961,-0.000519252897596335,10.6558230893598,3.77370094012067,18.7814700474346,-1.98683883927901
"788","Rennes","18","mai",16.1725807497578,108.96726577675,0,6.59340852972868e-10,3.90194048794693,-255443.192321769,-397818.723914102,-67141.5817137034,613916.712322537,788.142797391201,68.0509026116434,0,2.38667034176185,0,5.11331618696741,1014.65637376139,0.187284782236626,0.00741293417101337,16.2477922128694,-0.987832979465963,0.00219073617787461,0.00133880642226739,10.2534004980205,1.65765322410591,18.9391049843112,-0.792491460873145
"789","Lille_Lesquin","18","mai",16.0903225252705,125.946727851532,0,8.65284824638566e-11,4.20728347046443,-244041.481338107,-343347.865927093,17138.7507869223,487284.193928161,795.413501935439,70.1988261625851,0,2.07556304580243,1.41763939508687e-05,4.99073964476198,1013.96895307943,0.35111217504725,0.0285340343561122,15.6488121301778,-0.625823829747223,0.000618225004015526,0.00257529338917364,10.1017364500755,1.55064137699006,19.3385538701177,-1.04069483429452
"790","Strasbourg_Entzheim","18","mai",17.0774193117695,149.432527751053,0,1.00195977894496e-08,3.25883910536101,-273461.056573284,-260413.464628342,15163.8698073952,409371.433983957,726.482901224148,66.6897694052335,0,1.26673219115383,0,4.82302967490357,1013.69302981281,0.162363363324573,0.00610734987821661,17.0683454519203,-0.408162311624076,0.00183382425058418,-0.000903953281639759,11.9681072409189,0.430129972897196,20.0847850871533,-1.4674092603586
"791","Paris_Montsouris","18","mai",17.0774192810059,114.20049695025,0,0,3.52062648464624,-292863.92501872,-147030.345212809,-335528.434827042,515332.786176337,1116.25620632013,58.3180533752116,0,2.1136102396974,0,5.12938132099388,1013.93186894544,0.217660745407994,0.00416786663624874,17.6473657885603,-1.52028212554401,-0.000822656280624681,0.00157215864448358,11.1431386436377,1.25918862003256,19.6184894989693,-0.645857868966223
"792","Nice","18","juin",23.1266666412354,355.545049874825,0,0,3.24162268312245,-278878.711535773,-160001.839541337,-56053.7755813645,562829.259655618,274.271326775616,71.2279096608165,0,0.207151152970671,0,3.80464497952899,1013.48204892803,0.0413254147534329,0,22.5771561431812,0.143198763368884,-0.00141717199020678,0.00773878341828972,16.4329346712485,0.809618569668375,27.8820815478304,1.06115230916552
"793","Toulouse_Blagnac","18","juin",24.6733334223429,318.095140725149,0,0,4.64917146300618,-354402.124917568,-338906.061488047,-288506.208221033,670100.358342852,1197.21066570911,45.9233527563511,0,0.328533461987271,0,3.70230990843037,1014.60285976269,0.12888578578007,0.000428678152357487,25.4229221613842,-1.42514471959135,0.000353254724359066,-6.99032294093706e-05,15.9907974769144,0.865105551280011,25.6023602809951,0.593138671299881
"794","Bordeaux_Mérignac","18","juin",23.846666653951,215.891129482604,0,0,4.51526377892451,-357701.109588382,-413111.394829014,-284099.300027133,843869.212190495,1421.41014156361,48.9327653088617,0,0.286130711404447,0,3.31709601407438,1015.74255934486,0.113840929327442,0.00300966678810818,24.5090790996483,-1.68331568012536,0.00136177441090973,-0.00010086138524127,14.9616135524561,1.58606591564954,25.2816422857597,-5.27043798837238
